,currID,curring,recID,rec_ing,rec_score
1244,vegan-chocolate-chocolate-chip-cookies,"all-purpose flour,vegan chocolate chips,white sugar,vegetable oil,unsweetened cocoa powder,almond milk,vanilla extract,baking powder",chocolate-chip-zucchini-bread,"eggs,vegetable oil,white sugar,vanilla extract,zucchini,all-purpose flour,unsweetened cocoa powder,salt,baking soda,baking powder,walnuts,chocolate chips",0.7128303883458651
1245,vegan-chocolate-chocolate-chip-cookies,"all-purpose flour,vegan chocolate chips,white sugar,vegetable oil,unsweetened cocoa powder,almond milk,vanilla extract,baking powder",dark-german-chocolate-cake,"white sugar,all-purpose flour,unsweetened cocoa powder,unsweetened cocoa powder,baking soda,baking powder,salt,milk,vegetable oil,eggs,vanilla extract,hot water",0.7025119007569572
1246,vegan-chocolate-chocolate-chip-cookies,"all-purpose flour,vegan chocolate chips,white sugar,vegetable oil,unsweetened cocoa powder,almond milk,vanilla extract,baking powder",vegan-mug-cake,"all-purpose flour,white sugar,unsweetened cocoa powder,baking powder,applesauce,soy milk,vegan chocolate chips, or more to taste,coconut (Optional)",0.7003620756712188
1247,vegan-chocolate-chocolate-chip-cookies,"all-purpose flour,vegan chocolate chips,white sugar,vegetable oil,unsweetened cocoa powder,almond milk,vanilla extract,baking powder",chocolate-pudding-cake-iii,"all-purpose flour,white sugar,unsweetened cocoa powder,baking powder,salt,milk,vegetable oil,brown sugar,miniature semisweet chocolate chips,vanilla extract,hot water",0.695277326694248
1248,vegan-chocolate-chocolate-chip-cookies,"all-purpose flour,vegan chocolate chips,white sugar,vegetable oil,unsweetened cocoa powder,almond milk,vanilla extract,baking powder",glendoras-chocolate-fudge-pudding-cake,"all-purpose flour,baking powder,white sugar,unsweetened cocoa powder,salt,milk,vegetable oil,vanilla extract,walnuts (Optional),brown sugar,unsweetened cocoa powder,boiling water",0.6674640177507678
1249,vegan-chocolate-chocolate-chip-cookies,"all-purpose flour,vegan chocolate chips,white sugar,vegetable oil,unsweetened cocoa powder,almond milk,vanilla extract,baking powder",double-chocolate-cherry-cookies,"all-purpose flour,unsweetened cocoa powder,baking soda,salt,white sugar,butter,eggs,milk,vanilla extract,white chocolate chips,sour cherries",0.6549185897757258
1250,chai-spice-cheesecake,"vegan graham crackers,brown sugar,coconut oil,non-dairy milk (such rice, soy, or almond),extra-firm tofu,raw cashews, water 1 to 2 hours,ripe banana,fresh lemon juice,coconut oil, room temperature,vanilla extract,sugar,cornstarch,ground cardamom,ground ginger,ground cinnamon,salt,ground cloves,vegan topping,ground cinnamon,candied ginger",grandmas-soft-ginger-cookies,"all-purpose flour,baking powder,ground cinnamon,ground ginger,ground cloves,salt,brown sugar,butter,molasses,egg,candied ginger,white sugar, or",0.3982513466512398
1251,chai-spice-cheesecake,"vegan graham crackers,brown sugar,coconut oil,non-dairy milk (such rice, soy, or almond),extra-firm tofu,raw cashews, water 1 to 2 hours,ripe banana,fresh lemon juice,coconut oil, room temperature,vanilla extract,sugar,cornstarch,ground cardamom,ground ginger,ground cinnamon,salt,ground cloves,vegan topping,ground cinnamon,candied ginger",vegan-butterscotch-pudding,"brown sugar,cornstarch,salt,evaporated coconut milk,vegan butter,vanilla extract",0.3809993519554735
1252,chai-spice-cheesecake,"vegan graham crackers,brown sugar,coconut oil,non-dairy milk (such rice, soy, or almond),extra-firm tofu,raw cashews, water 1 to 2 hours,ripe banana,fresh lemon juice,coconut oil, room temperature,vanilla extract,sugar,cornstarch,ground cardamom,ground ginger,ground cinnamon,salt,ground cloves,vegan topping,ground cinnamon,candied ginger",gingerbread-cheesecake-bars,"all-purpose flour,ground ginger,baking soda,ground cinnamon,ground cloves,salt,margarine,white sugar,egg,molasses,water,cream cheese,sugar,brown sugar,molasses,ground ginger,ground cinnamon,ground nutmeg,ground cloves,topping (Optional),topping, or to taste (Optional)",0.37202502262645004
1253,chai-spice-cheesecake,"vegan graham crackers,brown sugar,coconut oil,non-dairy milk (such rice, soy, or almond),extra-firm tofu,raw cashews, water 1 to 2 hours,ripe banana,fresh lemon juice,coconut oil, room temperature,vanilla extract,sugar,cornstarch,ground cardamom,ground ginger,ground cinnamon,salt,ground cloves,vegan topping,ground cinnamon,candied ginger",pfeffernusse-german-pepper-nut-christmas-cookies,"white sugar,brown sugar,honey,water,ground cinnamon,ground ginger,ground cardamom,ground nutmeg,ground allspice,ground cloves,ground cayenne pepper,kosher salt,baking soda,heavy cream,egg,all-purpose flour,sugar,lemon juice",0.37083783951650917
1254,chai-spice-cheesecake,"vegan graham crackers,brown sugar,coconut oil,non-dairy milk (such rice, soy, or almond),extra-firm tofu,raw cashews, water 1 to 2 hours,ripe banana,fresh lemon juice,coconut oil, room temperature,vanilla extract,sugar,cornstarch,ground cardamom,ground ginger,ground cinnamon,salt,ground cloves,vegan topping,ground cinnamon,candied ginger",easy-cheesecake-filled-cupcakes-vegan,"all-purpose flour,white sugar,unsweetened cocoa powder,baking soda,salt,water,vegetable oil,white vinegar,pure vanilla extract,vegan cream cheese,white sugar,plain non-dairy yogurt,cornstarch,vanilla extract,salt,vegan chocolate chips,white sugar, or",0.36996042970825616
1255,chai-spice-cheesecake,"vegan graham crackers,brown sugar,coconut oil,non-dairy milk (such rice, soy, or almond),extra-firm tofu,raw cashews, water 1 to 2 hours,ripe banana,fresh lemon juice,coconut oil, room temperature,vanilla extract,sugar,cornstarch,ground cardamom,ground ginger,ground cinnamon,salt,ground cloves,vegan topping,ground cinnamon,candied ginger",easy-instant-pot-creamy-pumpkin-spice-steel-cut-oats,"water,steel- oats,almond milk,brown sugar,ground cinnamon,nutmeg,ground ginger,ground cloves",0.3397005180347644
1256,chai-spice-cheesecake,"vegan graham crackers,brown sugar,coconut oil,non-dairy milk (such rice, soy, or almond),extra-firm tofu,raw cashews, water 1 to 2 hours,ripe banana,fresh lemon juice,coconut oil, room temperature,vanilla extract,sugar,cornstarch,ground cardamom,ground ginger,ground cinnamon,salt,ground cloves,vegan topping,ground cinnamon,candied ginger",chai-spice-monkey-bread,"brown sugar, or more to taste,white sugar,ground cinnamon,ground cardamom,ground ginger,ground cloves,ground black pepper,refrigerated biscuit dough, quarters,butter",0.3375853389516058
1257,chai-spice-cheesecake,"vegan graham crackers,brown sugar,coconut oil,non-dairy milk (such rice, soy, or almond),extra-firm tofu,raw cashews, water 1 to 2 hours,ripe banana,fresh lemon juice,coconut oil, room temperature,vanilla extract,sugar,cornstarch,ground cardamom,ground ginger,ground cinnamon,salt,ground cloves,vegan topping,ground cinnamon,candied ginger",easy-rice-breakfast-treat,"white rice,water,milk,white sugar,ground cinnamon,ground nutmeg,ground cloves",0.3354010412214853
1258,chai-spice-cheesecake,"vegan graham crackers,brown sugar,coconut oil,non-dairy milk (such rice, soy, or almond),extra-firm tofu,raw cashews, water 1 to 2 hours,ripe banana,fresh lemon juice,coconut oil, room temperature,vanilla extract,sugar,cornstarch,ground cardamom,ground ginger,ground cinnamon,salt,ground cloves,vegan topping,ground cinnamon,candied ginger",pumpkin-pecan-no-bake-cheesecake-pie,"cream cheese,white sugar,pure pumpkin (such Libby's®),ground cinnamon,ground nutmeg,ground ginger,ground cloves,vanilla extract,pecans,graham cracker crust,topping, or to taste (Optional)",0.3319898783826663
1259,chai-spice-cheesecake,"vegan graham crackers,brown sugar,coconut oil,non-dairy milk (such rice, soy, or almond),extra-firm tofu,raw cashews, water 1 to 2 hours,ripe banana,fresh lemon juice,coconut oil, room temperature,vanilla extract,sugar,cornstarch,ground cardamom,ground ginger,ground cinnamon,salt,ground cloves,vegan topping,ground cinnamon,candied ginger",sweet-butter,"butter,brown sugar,honey,ground cinnamon,ground nutmeg,ground ginger",0.3316493262733451
1260,hesters-red-velvet-cake-icing,"milk,flour,vegetable shortening (such Crisco®),white sugar,vanilla extract",old-fashioned-lemon-pound-cake,"white sugar,all-purpose flour,eggs,shortening (such Crisco®),whole milk,vanilla extract,lemon extract,baking powder",0.7860439708112412
1261,hesters-red-velvet-cake-icing,"milk,flour,vegetable shortening (such Crisco®),white sugar,vanilla extract",uncle-franks-italian-s-cookies,"all-purpose flour,white sugar, or more to taste,shortening (such Crisco®),milk,eggs,baking powder,almond extract",0.7005118737197434
1262,hesters-red-velvet-cake-icing,"milk,flour,vegetable shortening (such Crisco®),white sugar,vanilla extract",homemade-cinnamon-chips,"white sugar,ground cinnamon,vegetable shortening (such Crisco®),light corn syrup",0.6815530051735198
1263,hesters-red-velvet-cake-icing,"milk,flour,vegetable shortening (such Crisco®),white sugar,vanilla extract",bettes-pineapple-cookies,"all-purpose flour,baking soda,salt,white sugar,pineapple,vegetable shortening (such Butter Flavor Crisco®),eggs,lemon extract",0.6535229585283948
1264,hesters-red-velvet-cake-icing,"milk,flour,vegetable shortening (such Crisco®),white sugar,vanilla extract",smooth-buttercream-frosting,"vegetable shortening,butter,vanilla extract,confectioners' sugar,milk",0.5904703986136471
1265,hesters-red-velvet-cake-icing,"milk,flour,vegetable shortening (such Crisco®),white sugar,vanilla extract",italian-easter-cookies-biscotti,"all-purpose flour,baking powder,salt,shortening (such Crisco®),white sugar,eggs,anise extract,vanilla extract,milk,confectioners' sugar,anise extract,milk, or,sprinkles, or",0.5567477643369658
1266,hesters-red-velvet-cake-icing,"milk,flour,vegetable shortening (such Crisco®),white sugar,vanilla extract",simple-vegan-sugar-cookies,"confectioners' sugar,shortening (such Crisco®),white sugar,coconut milk,water,dry egg replacer (such Ener-G®),vanilla extract,almond extract,all-purpose flour,cornstarch,cream of tartar",0.5482607137290841
1267,hesters-red-velvet-cake-icing,"milk,flour,vegetable shortening (such Crisco®),white sugar,vanilla extract",grandmas-old-fashioned-yeast-rolls,"warm water,active dry yeast,white sugar,salt,shortening (such Crisco®),all-purpose flour, or more,butter",0.5482325033909858
1268,hesters-red-velvet-cake-icing,"milk,flour,vegetable shortening (such Crisco®),white sugar,vanilla extract",simple-and-delicious-buttercream-frosting,"butter,shortening,vanilla extract,confectioners' sugar,milk",0.527331286389661
1269,hesters-red-velvet-cake-icing,"milk,flour,vegetable shortening (such Crisco®),white sugar,vanilla extract",pumpkin-butterscotch-oatmeal-cookies,"shortening (such Crisco®),brown sugar,pumpkin puree,white sugar,eggs,vanilla extract,all-purpose flour,baking soda,ground cinnamon,old-fashioned oats,butterscotch chips",0.5206757424422533
1270,baked-swedish-rice-pudding,"milk,long grain rice,salt,egg yolks, room temperature,white sugar,butter,vanilla extract,egg whites, room temperature,white sugar",meringue-buttercream,"egg whites,white sugar,butter, at room temperature,vanilla extract",0.7308747835197378
1271,baked-swedish-rice-pudding,"milk,long grain rice,salt,egg yolks, room temperature,white sugar,butter,vanilla extract,egg whites, room temperature,white sugar",gugelhupf,"butter, at room temperature,confectioners' sugar,eggs, at room temperature,egg yolks, at room temperature,lemon zest,vanilla sugar,raisins,egg whites, at room temperature,white sugar,all-purpose flour,confectioners' sugar for dusting",0.6343367473229267
1272,baked-swedish-rice-pudding,"milk,long grain rice,salt,egg yolks, room temperature,white sugar,butter,vanilla extract,egg whites, room temperature,white sugar",best-high-altitude-birthday-cake,"white sugar,white sugar,butter, room temperature,eggs, room temperature,all-purpose flour,baking powder,baking powder,salt,milk,vanilla extract,almond extract",0.6234443434008023
1273,baked-swedish-rice-pudding,"milk,long grain rice,salt,egg yolks, room temperature,white sugar,butter,vanilla extract,egg whites, room temperature,white sugar",french-vanilla-cake-with-french-vanilla-buttercream-frosting,"all-purpose flour,baking powder,salt,ground nutmeg,white sugar,butter,egg yolks, at room temperature,eggs, at room temperature,vanilla bean,pure vanilla extract,almond extract,whole milk, at room temperature,sour cream, at room temperature,heavy cream,butter,sugar,vanilla extract,salt",0.613956049967865
1274,baked-swedish-rice-pudding,"milk,long grain rice,salt,egg yolks, room temperature,white sugar,butter,vanilla extract,egg whites, room temperature,white sugar",ricotta-pineapple-upside-down-cake,"butter,dark brown sugar,fresh pineapple -, 1/4- thick half circles,all-purpose flour,baking powder,cornstarch,salt,ground cinnamon,ground nutmeg,egg whites, at room temperature,sugar,sugar,butter,egg yolks, at room temperature,vanilla extract,whole milk ricotta cheese, at room temperature",0.6104221752524914
1275,baked-swedish-rice-pudding,"milk,long grain rice,salt,egg yolks, room temperature,white sugar,butter,vanilla extract,egg whites, room temperature,white sugar",cinnabon-cupcakes,"butter,brown sugar,ground cinnamon,cake flour,baking powder,salt,whole milk at room temperature,large egg whites at room temperature,egg at room temperature,vanilla extract,almond extract,butter at room temperature,white sugar,cold heavy whipping cream,pecans,butter at room temperature,cream cheese at room temperature,confectioners' sugar,vanilla extract,ground cinnamon for sprinkling, or to taste",0.6077285240591997
1276,baked-swedish-rice-pudding,"milk,long grain rice,salt,egg yolks, room temperature,white sugar,butter,vanilla extract,egg whites, room temperature,white sugar",blueberry-and-vanilla-custard-tart,"all-purpose flour,white sugar,ground cinnamon,cream of tartar,salt,butter,egg, at room temperature,vanilla extract,water, or,egg yolks, at room temperature,white sugar,salt,vanilla extract,heavy whipping cream,fresh blueberries,white sugar,lemon juice,cornstarch",0.6048167294580169
1277,baked-swedish-rice-pudding,"milk,long grain rice,salt,egg yolks, room temperature,white sugar,butter,vanilla extract,egg whites, room temperature,white sugar",poppyseed-stollen-mohn-stollen,"water,cream of tartar,white sugar,lemon juice,milk, room temperature,cake yeast,white sugar,unbleached flour,unbleached flour,white sugar,salt,eggs, room temperature,zest from 1 lemon,butter, room temperature chunks,ground almonds,milk,butter, at room temperature, white sugar,poppy seeds,lemon zest,ground cinnamon,egg, room temperature",0.5961773360787653
1278,baked-swedish-rice-pudding,"milk,long grain rice,salt,egg yolks, room temperature,white sugar,butter,vanilla extract,egg whites, room temperature,white sugar",buttercream-frosted-lemon-sugar-cookies,"white sugar,butter, to room temperature,egg yolks,all-purpose flour,baking soda,cream of tartar,lemon,confectioners' sugar,butter, to room temperature,lemon juice,milk, or more",0.595419637016495
1279,baked-swedish-rice-pudding,"milk,long grain rice,salt,egg yolks, room temperature,white sugar,butter,vanilla extract,egg whites, room temperature,white sugar",grandads-pancakes,"all-purpose flour,white sugar,baking powder,salt,milk, at room temperature,egg, at room temperature,oil,oil, or",0.5752299708626889
1280,mango-passion-fruit-crumble,"all-purpose flour,brown sugar,cold butter,oats,ground cinnamon,ground nutmeg,ripe mangoes -,passion fruit, pulp,lime juice,ground cinnamon",bluebarb-blueberry-rhubarb-crisp,"brown sugar,white sugar,oats,all-purpose flour,ground cinnamon,rhubarb,blueberries,all-purpose flour,oats,ground cinnamon,ground nutmeg,butter",0.49061403050898494
1281,mango-passion-fruit-crumble,"all-purpose flour,brown sugar,cold butter,oats,ground cinnamon,ground nutmeg,ripe mangoes -,passion fruit, pulp,lime juice,ground cinnamon",grandma-simpsons-apple-dumplings,"all-purpose flour,salt,ground cinnamon,shortening,ice cold water, or,apples,brown sugar,ground cinnamon,ground nutmeg,ground cloves,butter,water,white sugar,light corn syrup,butter,ground cinnamon,ground nutmeg",0.46046021197189746
1282,mango-passion-fruit-crumble,"all-purpose flour,brown sugar,cold butter,oats,ground cinnamon,ground nutmeg,ripe mangoes -,passion fruit, pulp,lime juice,ground cinnamon",huckleberry-crisp,"huckleberries,lemon juice,white sugar,cornstarch,ground cinnamon, or to taste,brown sugar,all-purpose flour,oats,ground nutmeg,ground cinnamon,butter",0.4436299963157918
1283,mango-passion-fruit-crumble,"all-purpose flour,brown sugar,cold butter,oats,ground cinnamon,ground nutmeg,ripe mangoes -,passion fruit, pulp,lime juice,ground cinnamon",sweet-butter,"butter,brown sugar,honey,ground cinnamon,ground nutmeg,ground ginger",0.40469047659368235
1284,mango-passion-fruit-crumble,"all-purpose flour,brown sugar,cold butter,oats,ground cinnamon,ground nutmeg,ripe mangoes -,passion fruit, pulp,lime juice,ground cinnamon",sugar-and-spice-cookies,"all-purpose flour,baking powder,ground cinnamon,ground nutmeg,ground cloves,butter,brown sugar,egg,vanilla extract",0.4043421020293116
1285,mango-passion-fruit-crumble,"all-purpose flour,brown sugar,cold butter,oats,ground cinnamon,ground nutmeg,ripe mangoes -,passion fruit, pulp,lime juice,ground cinnamon",easy-apple-crisp-with-honey,"apples,lemon juice,water,honey,ground cinnamon,brown sugar,all-purpose flour,oats,butter",0.39164248441231087
1286,mango-passion-fruit-crumble,"all-purpose flour,brown sugar,cold butter,oats,ground cinnamon,ground nutmeg,ripe mangoes -,passion fruit, pulp,lime juice,ground cinnamon",baked-apple-doughnuts,"all-purpose flour,white sugar,baking powder,salt,ground nutmeg,ground cinnamon,vegetable shortening,apples,milk,eggs,butter,sugar,ground cinnamon",0.3905740724400424
1287,mango-passion-fruit-crumble,"all-purpose flour,brown sugar,cold butter,oats,ground cinnamon,ground nutmeg,ripe mangoes -,passion fruit, pulp,lime juice,ground cinnamon",buttermilk-banana-scones,"all-purpose flour, or more,brown sugar,baking powder,ground cinnamon,salt,cold butter,ripe bananas,buttermilk,vanilla extract",0.38820904485770813
1288,mango-passion-fruit-crumble,"all-purpose flour,brown sugar,cold butter,oats,ground cinnamon,ground nutmeg,ripe mangoes -,passion fruit, pulp,lime juice,ground cinnamon",easy-passion-fruit-mousse,"whipping cream,sweetened milk,passion fruit juice concentrate",0.3794410699605088
1289,mango-passion-fruit-crumble,"all-purpose flour,brown sugar,cold butter,oats,ground cinnamon,ground nutmeg,ripe mangoes -,passion fruit, pulp,lime juice,ground cinnamon",glenns-rhubarb-crumble,"rhubarb,white sugar,all-purpose flour,large egg,ground cinnamon,all-purpose flour,light brown sugar,quick-cooking oats,ground cinnamon,butter",0.3792289782449506
1290,buffalo-chicken-fritters,"egg,chicken,panko bread crumbs,Buffalo wing sauce,celery,blue cheese,carrot,vegetable oil",easy-buffalo-chicken-meatballs,"cooking spray,Buffalo wing sauce,butter,honey,bread crumbs,celery,green onions,blue cheese,eggs,ground chicken,kosher salt,ground black pepper",0.6441035721487217
1291,buffalo-chicken-fritters,"egg,chicken,panko bread crumbs,Buffalo wing sauce,celery,blue cheese,carrot,vegetable oil",buffalo-chicken-quinoa-bites,"chicken,hot Buffalo wing sauce (such Frank's® REDHOT Buffalo Wing Sauce), or to taste,cream cheese,egg,egg white,cheese,green onion,quinoa",0.5466558105051894
1292,buffalo-chicken-fritters,"egg,chicken,panko bread crumbs,Buffalo wing sauce,celery,blue cheese,carrot,vegetable oil",buffalo-chicken-deviled-eggs,"eggs, at room temperature,onion,water,chicken,blue cheese,Buffalo wing sauce (such Frank's®), or to taste,blue cheese salad dressing,celery",0.5441926540304008
1293,buffalo-chicken-fritters,"egg,chicken,panko bread crumbs,Buffalo wing sauce,celery,blue cheese,carrot,vegetable oil",buffalo-wing-stuffed-burgers,"ground chicken,chicken wing sauce,blue cheese,chunky blue cheese dressing,carrots,celery",0.5305131473711724
1294,buffalo-chicken-fritters,"egg,chicken,panko bread crumbs,Buffalo wing sauce,celery,blue cheese,carrot,vegetable oil",creamy-buffalo-dipping-sauce,"mayonnaise,hot Buffalo wing sauce (such Frank's® REDHOT Buffalo Wing Sauce),honey",0.4968454207982531
1295,buffalo-chicken-fritters,"egg,chicken,panko bread crumbs,Buffalo wing sauce,celery,blue cheese,carrot,vegetable oil",meatless-buffalo-dip,"cream cheese,blue cheese dressing,cheese,Buffalo wing sauce,cannellini beans,fresh chives, or to taste",0.48376158685549664
1296,buffalo-chicken-fritters,"egg,chicken,panko bread crumbs,Buffalo wing sauce,celery,blue cheese,carrot,vegetable oil",buffalo-chicken-chili,"extra-virgin olive oil,butter,ground chicken breast,carrot, onion,celery,garlic,chili powder,ground cumin,ground paprika,salt pepper to taste,hot buffalo wing sauce (such Frank's® REDHOT Buffalo Wing Sauce), or to taste,tomato sauce,tomatoes,white kidney or cannellini beans,kidney beans",0.45425146007751416
1297,buffalo-chicken-fritters,"egg,chicken,panko bread crumbs,Buffalo wing sauce,celery,blue cheese,carrot,vegetable oil",buffalo-chicken-stuffed-mushrooms-low-carb,"mushrooms, stems insides,olive oil, or,celery stalk,blue cheese dressing,ranch dressing,buffalo wing sauce,cream cheese,chicken breasts,cheese",0.44066958789065835
1298,buffalo-chicken-fritters,"egg,chicken,panko bread crumbs,Buffalo wing sauce,celery,blue cheese,carrot,vegetable oil",skinny-buffalo-chicken-dip,"olive oil,chicken breasts,garlic powder,fat-free cream cheese,blue cheese (Optional),fat-free blue cheese salad dressing,Buffalo wing sauce (such Frank's RedHot®),cheese",0.4361824643844592
1299,buffalo-chicken-fritters,"egg,chicken,panko bread crumbs,Buffalo wing sauce,celery,blue cheese,carrot,vegetable oil",buffalo-chicken-dip-in-the-slow-cooker,"rotisserie chicken,cream cheese,Colby-Jack Cheese,honey- goat cheese,Buffalo wing sauce,blue cheese salad dressing,green bell pepper,onion,celery,scallions for garnish (Optional)",0.4291430800240694
1300,horseradish-cream-sauce-for-prime-rib,"real mayonnaise,sour cream,horseradish,ketchup,ground paprika,salt,cayenne pepper,hot sauce, or to taste,oregano,ground black pepper",blooming-onion,"mayonnaise,cream-style horseradish sauce,ketchup,paprika,salt,ground black pepper,cayenne pepper,milk,egg,all-purpose flour,salt,cayenne pepper,ground black pepper,garlic powder,thyme,oregano,ground cumin,onion,vegetable oil for deep-frying",0.5907274908954059
1301,horseradish-cream-sauce-for-prime-rib,"real mayonnaise,sour cream,horseradish,ketchup,ground paprika,salt,cayenne pepper,hot sauce, or to taste,oregano,ground black pepper",creamy-horseradish-sauce,"sour cream,horseradish,Kosher salt,ground black pepper",0.5246027873449846
1302,horseradish-cream-sauce-for-prime-rib,"real mayonnaise,sour cream,horseradish,ketchup,ground paprika,salt,cayenne pepper,hot sauce, or to taste,oregano,ground black pepper",smoky-mayonnaise,"sour cream,mayonnaise,paprika,white sugar, or more to taste,cayenne pepper, or more to taste,salt",0.4968927803992595
1303,horseradish-cream-sauce-for-prime-rib,"real mayonnaise,sour cream,horseradish,ketchup,ground paprika,salt,cayenne pepper,hot sauce, or to taste,oregano,ground black pepper",chef-johns-creamy-blue-cheese-dressing,"mayonnaise,sour cream,buttermilk,garlic,ground black pepper,dry mustard,salt, or to taste,white sugar,cayenne pepper, or to taste,Worcestershire sauce,blue cheese",0.45679152072438717
1304,horseradish-cream-sauce-for-prime-rib,"real mayonnaise,sour cream,horseradish,ketchup,ground paprika,salt,cayenne pepper,hot sauce, or to taste,oregano,ground black pepper",whipped-horseradish-sauce,"heavy cream,white pepper, or to taste,hot pepper sauce (such Tabasco®) (Optional),horseradish",0.4509236639905304
1305,horseradish-cream-sauce-for-prime-rib,"real mayonnaise,sour cream,horseradish,ketchup,ground paprika,salt,cayenne pepper,hot sauce, or to taste,oregano,ground black pepper",jaymes-dry-rub,"brown sugar,salt,paprika,garlic powder,ground black pepper,thyme,oregano,cayenne pepper",0.45082731594219944
1306,horseradish-cream-sauce-for-prime-rib,"real mayonnaise,sour cream,horseradish,ketchup,ground paprika,salt,cayenne pepper,hot sauce, or to taste,oregano,ground black pepper",green-bean-sauce,"hard- eggs,mayonnaise,horseradish,lemon juice,salt,ground black pepper,garlic powder,parsley, or to taste,Worcestershire sauce, or to taste",0.4486965495969455
1307,horseradish-cream-sauce-for-prime-rib,"real mayonnaise,sour cream,horseradish,ketchup,ground paprika,salt,cayenne pepper,hot sauce, or to taste,oregano,ground black pepper",po-boy-remoulade-sauce,"mayonnaise,Creole or spicy brown mustard,ketchup,fresh chives,fresh parsley,garlic,Worcestershire sauce,freshly lemon juice,ground paprika,cayenne pepper, or to taste,salt ground black pepper to taste",0.44551858624048557
1308,horseradish-cream-sauce-for-prime-rib,"real mayonnaise,sour cream,horseradish,ketchup,ground paprika,salt,cayenne pepper,hot sauce, or to taste,oregano,ground black pepper",easy-baked-potato-salad,"potatoes,bacon,cheese,sour cream,mayonnaise,salt, or to taste,freshly ground black pepper, or to taste",0.43545471681340536
1309,horseradish-cream-sauce-for-prime-rib,"real mayonnaise,sour cream,horseradish,ketchup,ground paprika,salt,cayenne pepper,hot sauce, or to taste,oregano,ground black pepper",smoked-paprika-potato-wedges,"olive oil,garlic,oregano,paprika,hot sauce, or to taste,potatoes",0.43372676297111695
1310,braccialoni,"round steak,olive oil,Italian seasoned bread crumbs,prosciutto,eggs,olive oil,spaghetti sauce,spaghetti",basic-baked-spaghetti,"lean ground beef,spaghetti sauce,spaghetti,mild cheese",0.4478508788761567
1311,braccialoni,"round steak,olive oil,Italian seasoned bread crumbs,prosciutto,eggs,olive oil,spaghetti sauce,spaghetti",10-minute-mushroom-carbonara,"spaghetti,fresh mushrooms,olive oil,garlic,eggs,freshly Parmesan cheese",0.4400398690210833
1312,braccialoni,"round steak,olive oil,Italian seasoned bread crumbs,prosciutto,eggs,olive oil,spaghetti sauce,spaghetti",summer-pasta-toss-ii,"spaghetti,Italian-style salad dressing,olive oil,tomatoes,chicken,Parmesan cheese",0.39268230183479
1313,braccialoni,"round steak,olive oil,Italian seasoned bread crumbs,prosciutto,eggs,olive oil,spaghetti sauce,spaghetti",spaghetti-squash-noodles,"spaghetti squash, lengthwise seeded,olive oil,green bell peppers,onion,zucchini,carrot, or more to taste,garlic,water,parsley flakes,salt ground black pepper to taste,spaghetti sauce",0.37298648351023483
1314,braccialoni,"round steak,olive oil,Italian seasoned bread crumbs,prosciutto,eggs,olive oil,spaghetti sauce,spaghetti",spaghetti-a-la-philly,"lean ground beef,spaghetti sauce,PHILADELPHIA Cream Cheese,spaghetti,KRAFT Parmesan Cheese",0.37279918993688815
1315,braccialoni,"round steak,olive oil,Italian seasoned bread crumbs,prosciutto,eggs,olive oil,spaghetti sauce,spaghetti",million-dollar-spaghetti,"spaghetti,lean ground beef,spaghetti sauce,butter,cottage cheese,cream cheese,sour cream,sharp cheese",0.3542000719048083
1316,braccialoni,"round steak,olive oil,Italian seasoned bread crumbs,prosciutto,eggs,olive oil,spaghetti sauce,spaghetti",eggs-and-spaghetti,"spaghetti,butter,eggs,garlic powder,ground black pepper,onion,rosemary",0.35097521153672123
1317,braccialoni,"round steak,olive oil,Italian seasoned bread crumbs,prosciutto,eggs,olive oil,spaghetti sauce,spaghetti",meatball-sub-casserole,"garlic bread,spaghetti sauce,Italian-style meatballs,mozzarella cheese,Parmesan cheese",0.347475388277805
1318,braccialoni,"round steak,olive oil,Italian seasoned bread crumbs,prosciutto,eggs,olive oil,spaghetti sauce,spaghetti",cold-spaghetti,"ripe tomatoes - seeded,garlic,fresh basil,olive oil,white sugar,spaghetti,Parmesan cheese",0.34358662477236784
1319,braccialoni,"round steak,olive oil,Italian seasoned bread crumbs,prosciutto,eggs,olive oil,spaghetti sauce,spaghetti",pesto-shrimp-pasta,"spaghetti,fresh basil leaves,lemon juice,olive oil,garlic, or to taste,salt,olive oil,sugar snap peas,shrimp,pepper",0.34255872112332497
1320,chocolate-peanut-butter-pie-ii,"graham cracker crust,single serve ready-made, fat free, chocolate pudding,reduced fat smooth peanut butter,lite topping",cottage-cheese-fluff,"low-fat cottage cheese,sugar-free lemon Jell-O® mix,lite topping",0.3639680391182589
1321,chocolate-peanut-butter-pie-ii,"graham cracker crust,single serve ready-made, fat free, chocolate pudding,reduced fat smooth peanut butter,lite topping",chocolate-peanut-butter-pie,"peanut butter,butter,confectioners' sugar,graham cracker crusts,milk,instant chocolate pudding mix,topping",0.3597302659737455
1322,chocolate-peanut-butter-pie-ii,"graham cracker crust,single serve ready-made, fat free, chocolate pudding,reduced fat smooth peanut butter,lite topping",quick-and-easy-lemon-pineapple-dessert,"nonfat vanilla yogurt,nonfat lemon yogurt,pineapple,fat-free, sugar-free lemon pudding mix (such Jell-O®),low-fat topping (such Cool Whip® Lite),coconut (Optional),fresh blueberries (Optional)",0.3234490029698883
