,ingredientID,ingredients,recipeinfo,recipename,internal_list
5327,"24206,16238,3814,9725,4342,5107,16406,18866","lacinato (dinosaur) kale, stems removed,grated Parmesan cheese,pine nuts,habanero-infused extra-virgin olive oil,garlic, minced,Meyer lemon juice,freshly ground black pepper,kosher salt",https://www.allrecipes.com/recipe/239872/kickin-kale-pesto/,/239872/,"lacinato (dinosaur) kale, stems,Parmesan cheese,pine nuts,habanero-infused extra-virgin olive oil,garlic,Meyer lemon juice,freshly ground black pepper,kosher salt"
5328,"4991,1536,20205,1525,25168,18873,16396","apple juice,grade B maple syrup,bourbon,light brown sugar,liquid amino acid (such as Bragg®),Dijon mustard,granulated garlic, or to taste",https://www.allrecipes.com/recipe/240059/maple-apple-bourbon-glaze/,/240059/,"apple juice,grade B maple syrup,bourbon,light brown sugar,liquid amino acid (such Bragg®),Dijon mustard,garlic, or to taste"
5329,"4342,16421,20699,16427,18759,6307,18875","garlic,salt,packed flat-leaf parsley leaves,capers,anchovy paste,olive oil,white wine vinegar",https://www.allrecipes.com/recipe/238403/chef-johns-green-sauce/,/238403/,"garlic,salt,flat-leaf parsley leaves,capers,anchovy paste,olive oil,white wine vinegar"
5330,"16157,5388,3522","butter,salt-cured ham,strong black coffee",https://www.allrecipes.com/recipe/261136/georgia-country-ham-and-redeye-gravy/,/261136/,"butter,salt-cured ham,strong black coffee"
5332,"3686,2883,18805,16408","ketchup,tamari,dry mustard,ground white pepper",https://www.allrecipes.com/recipe/238063/delicious-bbq-sauce/,/238063/,"ketchup,tamari,dry mustard,ground white pepper"
5333,"11500,5460,24601,2496","fat drippings (from any type of roasted meat),broth OR bouillon,Argo® Corn Starch,cold water",https://www.allrecipes.com/recipe/173291/easy-gravy/,/173291/,"fat drippings (from any type of meat),broth OR bouillon,Argo® Corn Starch,cold water"
5336,"3717,8270,126,4405,16159,3725,5107,16421","cilantro leaves,reduced-fat cream cheese,artichoke hearts,green onions, or more to taste,fresh basil, or more to taste,chopped jalapeno pepper,lemon, juiced,salt",https://www.allrecipes.com/recipe/236580/creamy-cilantro-pesto-sauce/,/236580/,"cilantro leaves,cream cheese,artichoke hearts,green onions, or more to taste,fresh basil, or more to taste,jalapeno pepper,lemon,salt"
5337,"7834,5133,6344,16223,16234,5267,5869","chopped stuffed olives,chopped black olives,Italian dressing,cream cheese,shredded mozzarella cheese,smoked ham, chopped,hard salami, chopped",https://www.allrecipes.com/recipe/244270/muffaletta-dip/,/244270/,"stuffed olives,black olives,Italian dressing,cream cheese,mozzarella cheese,ham,hard salami"
5338,"16261,11561,5588,20212,18765,454","sour cream,light mayonnaise (such as Hellmann's Light®),salsa,vegetable bouillon (such as Knorr®)), or more to taste,taco seasoning mix (such as Old El Paso®),shredded Cheddar-Monterey Jack cheese blend",https://www.allrecipes.com/recipe/237871/creamy-nacho-dip/,/237871/,"sour cream,light mayonnaise (such Hellmann's Light®),salsa,vegetable bouillon (such Knorr®)), or more to taste,taco seasoning mix (such Old El Paso®),-Monterey Jack cheese blend"
5339,"4245,2819,5107,3823,4342,16421,20551","small cooked beets, chopped,chickpeas, drained with liquid reserved,fresh lemon juice,tahini,garlic, minced,salt,cumin",https://www.allrecipes.com/recipe/269391/easy-beet-hummus/,/269391/,"small beets,chickpeas, with liquid,fresh lemon juice,tahini,garlic,salt,cumin"
5340,"4279,5174,2496,1526,16386","carrots, peeled and chopped,pears - peeled, cored, and chopped,water,white sugar,ground cinnamon (Optional)",https://www.allrecipes.com/recipe/242019/carrot-and-pear-sauce/,/242019/,"carrots,pears -,water,white sugar,ground cinnamon (Optional)"
5341,"16261,6294,16405,4405,16393,20682","sour cream,mayonnaise,dried parsley flakes,finely chopped green onions (white portion only),dried dill weed,seasoned salt (such as Spice Islands® Beau Monde Seasoning)",https://www.allrecipes.com/recipe/238631/moms-dill-dip/,/238631/,"sour cream,mayonnaise,parsley flakes,green onions (white portion ),dill weed,seasoned salt (such Spice Islands® Beau Monde Seasoning)"
5343,"6294,7819,3692,16323,4397,4342,5107,1526,7428,16406","mayonnaise,chili sauce,sweet pickle relish,hard-boiled egg, chopped,minced onion,minced garlic,fresh lemon juice, or more to taste,white sugar,Worcestershire sauce,ground black pepper",https://www.allrecipes.com/recipe/237541/thousand-island-dressing-mastered/,/237541/,"mayonnaise,chili sauce,sweet pickle relish,hard- egg,onion,garlic,fresh lemon juice, or more to taste,white sugar,Worcestershire sauce,ground black pepper"
5345,"5861,4577,16223","ground sausage,diced tomatoes with green chile peppers (such as RO*TEL®),cream cheese",https://www.allrecipes.com/recipe/254809/the-most-awesome-dip-alive/,/254809/,"ground sausage,tomatoes with green chile peppers (such RO*TEL®),cream cheese"
5346,"3587,1636,5159,1526,1525,16401,16424","cold peach-flavored tea,cornstarch,diced peaches,white sugar,brown sugar,grated nutmeg,vanilla extract",https://www.allrecipes.com/recipe/228995/peach-sauce/,/228995/,"cold peach- tea,cornstarch,peaches,white sugar,brown sugar,nutmeg,vanilla extract"
5347,"1525,16388,18710,16421,18681,16402,16396,10979,16405,16406,16404","packed brown sugar,dried cilantro,dried tarragon,coarse salt,dried basil,onion powder,garlic powder,dried lemon zest,dried parsley,coarsely ground black pepper,Hungarian paprika",https://www.allrecipes.com/recipe/240074/rustic-chicken-rub/,/240074/,"brown sugar,cilantro,tarragon,coarse salt,basil,onion powder,garlic powder,lemon zest,parsley,ground black pepper,Hungarian paprika"
5348,"5012,20269,5112,5248,18868,16406,18752,6307,1502,3717,18860,16159,3706,12341,10895,16340","avocado - peeled, pitted and diced,chopped red onion,fresh lime juice,grapefruit juice,rice wine vinegar,ground black pepper,sea salt,olive oil,honey,chopped cilantro,fresh mint, chopped,fresh basil, chopped,baby arugula leaves,kalamata olives, pitted and halved,cherry tomatoes, halved,freshly shaved Parmesan cheese, or to taste",https://www.allrecipes.com/recipe/217007/arugula-salad-with-avocado-citrus-vinaigrette/,/217007/,"avocado -,onion,fresh lime juice,grapefruit juice,rice wine vinegar,ground black pepper,sea salt,olive oil,honey,cilantro,fresh mint,fresh basil,baby arugula leaves,kalamata olives,cherry tomatoes,freshly Parmesan cheese, or to taste"
5349,"16278,16424,1502,16157","milk,vanilla extract,honey,butter",https://www.allrecipes.com/recipe/214915/vanilla-honey-simple-syrup/,/214915/,"milk,vanilla extract,honey,butter"
5350,"5107,3686,7444,18930,7428,16157,1525,18873,16406,16407,3640","lemon juice,ketchup,steak sauce,balsamic vinegar,Worcestershire sauce,butter,dark brown sugar,Dijon mustard,ground black pepper,ground red pepper,tomato paste",https://www.allrecipes.com/recipe/83190/bryces-best-barbeque-sauce/,/83190/,"lemon juice,ketchup,steak sauce,balsamic vinegar,Worcestershire sauce,butter,dark brown sugar,Dijon mustard,ground black pepper,ground pepper,tomato paste"
5351,"2805,1416,25925,1502,1525,19315,1338","canned pinto beans,unsweetened cocoa powder,raw cashews,honey,brown sugar,almond milk, or more as needed,chocolate chips",https://www.allrecipes.com/recipe/237860/healthier-brownie-batter-dip/,/237860/,"pinto beans,unsweetened cocoa powder,raw cashews,honey,brown sugar,almond milk, or more,chocolate chips"
5352,"6294,6350,3692,7842,1526,5107,16404","mayonnaise,French salad dressing,relish,vinegar,white sugar,lemon juice,paprika",https://www.allrecipes.com/recipe/237982/burger-sauce/,/237982/,"mayonnaise,French salad dressing,relish,vinegar,white sugar,lemon juice,paprika"
5353,"12338,2641,16323,2899,4405,4292,12057,16427,20235","roasted red peppers, drained,water-packed tuna, well drained,hard-boiled eggs, chopped,roasted garlic hummus,green onions, chopped,celery, finely chopped,Sriracha sauce,capers,seafood seasoning (such as Old Bay®)",https://www.allrecipes.com/recipe/279761/spicy-tuna-and-hummus-salad/,/279761/,"peppers,water- tuna, well,hard- eggs,garlic hummus,green onions,celery,Sriracha sauce,capers,seafood seasoning (such Old Bay®)"
5354,"13791,3103,18765,4397,16385,4574,2496","nacho cheese dip,ground beef,dry Mexican or taco seasoning,yellow onion, diced,chili powder,diced tomatoes with green chilies, drained,water",https://www.allrecipes.com/recipe/149184/slims-bad-attitude-nacho-sauce/,/149184/,"nacho cheese dip,ground beef,dry Mexican or taco seasoning,yellow onion,chili powder,tomatoes with green chilies,water"
5355,"4279,4343,2882,18875,5140,6304","carrots, peeled and cut in chunks,fresh ginger root,soy sauce,white wine vinegar,orange juice,peanut oil",https://www.allrecipes.com/recipe/221929/sushi-house-salad-dressing-its-orange/,/221929/,"carrots, chunks,fresh ginger root,soy sauce,white wine vinegar,orange juice,peanut oil"
5357,"2496,1526,5022","water,white sugar,frozen blueberries",https://www.allrecipes.com/recipe/233665/breakfast-blueberry-sauce/,/233665/,"water,white sugar,blueberries"
5359,"7767,1502,18427,16400,1313","spicy brown mustard (such as Gulden's®),honey,red raspberry preserves (such as Smucker's®),mustard seeds,pretzels",https://www.allrecipes.com/recipe/215358/clone-of-a-pretzel-dip/,/215358/,"spicy brown mustard (such Gulden's®),honey,raspberry preserves (such Smucker's®),mustard seeds,pretzels"
5360,"6305,18888,1526,16261,16405,18740,16406,18805","vegetable oil (such as Pure Wesson®),red wine vinegar,white sugar,sour cream,dried parsley,garlic salt,ground black pepper,dry mustard",https://www.allrecipes.com/recipe/241757/patsys-spinach-salad-dressing/,/241757/,"vegetable oil (such Pure Wesson®),wine vinegar,white sugar,sour cream,parsley,garlic salt,ground black pepper,dry mustard"
5361,"6298,2496,25209,16422,16385,16396,16402,20551,5112,16407","vegan mayonnaise (such as Follow Your Heart® Veganaise®),water, or as needed,agave nectar, or more to taste,white apple cider vinegar,chili powder,garlic powder,onion powder,ground cumin,lime juice,cayenne pepper",https://www.allrecipes.com/recipe/231433/vegan-creamy-southwest-dressing/,/231433/,"vegan mayonnaise (such Follow Your Heart® Veganaise®),water, or,agave nectar, or more to taste,white apple cider vinegar,chili powder,garlic powder,onion powder,ground cumin,lime juice,cayenne pepper"
5362,"1593,1502,21036,1506","apricot jam,honey,hot English mustard,orange marmalade",https://www.allrecipes.com/recipe/214001/apricot-and-honey-ham-glaze/,/214001/,"apricot jam,honey,hot English mustard,orange marmalade"
5363,"6307,7789,2883,16422,5107,16396,16159,18766,16423","olive oil,nutritional yeast,tamari (gluten-free soy sauce),cider vinegar,lemon juice,garlic powder,chopped fresh basil,chopped fresh oregano,chopped fresh thyme",https://www.allrecipes.com/recipe/256688/tangy-tamari-dressing/,/256688/,"olive oil,nutritional yeast,tamari (gluten-free soy sauce),cider vinegar,lemon juice,garlic powder,fresh basil,fresh oregano,fresh thyme"
5364,"2819,2819,4342,5107,20551,18681,16421,16407,16406,6307,6309","garbanzo beans, drained,garbanzo beans, drained with liquid reserved,garlic, minced,lemons, zested and juiced,ground cumin,dried basil,salt,cayenne pepper,ground black pepper,olive oil,sesame oil",https://www.allrecipes.com/recipe/238117/garlicky-lemony-hummus/,/238117/,"garbanzo beans,garbanzo beans, with liquid,garlic,lemons,ground cumin,basil,salt,cayenne pepper,ground black pepper,olive oil,sesame oil"
5365,"3853,2496,4342,5107,18930,16427,18752,18873,16406","raw cashews,distilled water,garlic clove,freshly squeezed lemon juice,balsamic vinegar,capers with brine,sea salt,Dijon mustard,freshly cracked black pepper, or to taste",https://www.allrecipes.com/recipe/279682/creamy-raw-cashew-caesar-dressing/,/279682/,"raw cashews,distilled water,garlic clove,freshly lemon juice,balsamic vinegar,capers with brine,sea salt,Dijon mustard,freshly black pepper, or to taste"
5366,"6420,18888,16421,1526,16406","canola oil,red wine vinegar,salt,white sugar,freshly ground black pepper to taste",https://www.allrecipes.com/recipe/278496/the-easiest-salad-dressing/,/278496/,"canola oil,wine vinegar,salt,white sugar,freshly ground black pepper to taste"
5367,"16223,16231,5376,13611,4405,4634","cream cheese, softened,shredded Monterey Jack cheese,bacon strips, cooked and crumbled,salsa verde (green salsa),chopped green onion,chopped canned jalapeno peppers",https://www.allrecipes.com/recipe/261240/hot-bacon-cheese-jalepeno-dip-pumpkin-optional/,/261240/,"cream cheese,Monterey Jack cheese,bacon strips,salsa verde (green salsa),green onion,jalapeno peppers"
5368,"6294,7842,2882,2496,4397","mayonnaise,distilled white vinegar,soy sauce,water, or more as needed,minced onion",https://www.allrecipes.com/recipe/219902/onion-dip/,/219902/,"mayonnaise,distilled white vinegar,soy sauce,water, or more,onion"
5370,"18888,3717,20269,4342,6307,16421,16406","red wine vinegar,chopped cilantro,chopped red onion,minced garlic,olive oil,salt,ground black pepper",https://www.allrecipes.com/recipe/263555/chimichurri-steak-sauce/,/263555/,"wine vinegar,cilantro,onion,garlic,olive oil,salt,ground black pepper"
5371,"4657,21130,20453,20415,3717","Anaheim chile peppers,crumbled cotija cheese,plum tomatoes, seeded and chopped,sweet onion, chopped,chopped fresh cilantro (Optional)",https://www.allrecipes.com/recipe/279681/cotija-cheese-salsa/,/279681/,"Anaheim chile peppers,cotija cheese,plum tomatoes, seeded,sweet onion,fresh cilantro (Optional)"
5372,"6294,16420","mayonnaise,prepared yellow mustard",https://www.allrecipes.com/recipe/218998/low-carb-hot-dog-and-dipping-sauce/,/218998/,"mayonnaise,yellow mustard"
5373,"16223,5159,3725,3717,4405","reduced-fat cream cheese, softened,fresh peach - peeled, pitted, and finely chopped,finely chopped jalapeno,finely chopped cilantro,green onion, white part only, chopped",https://www.allrecipes.com/recipe/275138/sweet-and-spicy-peach-spread/,/275138/,"cream cheese,fresh peach -,jalapeno,cilantro,green onion, white part"
5375,"5174,21071","Anjou pears,Red Delicious apple",https://www.allrecipes.com/recipe/275463/super-simple-pear-applesauce/,/275463/,"Anjou pears,Delicious apple"
5376,"5058,3472,1526,1502,20244,16421","sliced dried figs,red wine,white sugar,honey,red pepper flakes, or to taste,salt",https://www.allrecipes.com/recipe/230512/sweet-and-spicy-fig-compote/,/230512/,"figs,wine,white sugar,honey,pepper flakes, or to taste,salt"
5377,"22117,1525,3788","pineapple chunks, drained, liquid reserved,brown sugar,finely grated coconut",https://www.allrecipes.com/recipe/240439/pineapple-and-coconut-jam/,/240439/,"pineapple chunks, liquid,brown sugar,coconut"
5378,"16124,5547,2958,1525,20287,4342,4343,16406","low-sodium chicken broth,teriyaki sauce,reduced-sodium soy sauce,brown sugar,chile paste,garlic, minced,minced ginger,ground black pepper",https://www.allrecipes.com/recipe/261212/chicken-teriyaki-stir-fry-sauce/,/261212/,"low-sodium chicken broth,teriyaki sauce,soy sauce,brown sugar,chile paste,garlic,ginger,ground black pepper"
5379,"4343,4397,4292,2958,5112,1526,3686,16406,6305","minced fresh ginger root,minced onion,minced celery,low-sodium soy sauce,lime, juiced,white sugar,ketchup,ground black pepper,vegetable oil",https://www.allrecipes.com/recipe/228912/japanese-salad-dressing/,/228912/,"fresh ginger root,onion,celery,low-sodium soy sauce,lime,white sugar,ketchup,ground black pepper,vegetable oil"
5381,"1526,1684,1416,16421,16278,16424","white sugar,all-purpose flour, or more as needed,unsweetened cocoa powder,salt,milk,vanilla extract",https://www.allrecipes.com/recipe/261132/microwave-chocolate-gravy/,/261132/,"white sugar,all-purpose flour, or more,unsweetened cocoa powder,salt,milk,vanilla extract"
5382,"12338,16159,5107,4342,11561,1526,16421,16406","whole roasted red peppers,fresh basil leaves,lemon juice,garlic, peeled and halved, or more to taste,light mayonnaise (such as Hellmann's® Light),white sugar,salt, or to taste,ground black pepper, or to taste",https://www.allrecipes.com/recipe/246409/roasted-red-pepper-aioli/,/246409/,"whole peppers,fresh basil leaves,lemon juice,garlic, or more to taste,light mayonnaise (such Hellmann's® Light),white sugar,salt, or to taste,ground black pepper, or to taste"
5383,"16261,11444,16223,16215,3810","sour cream,ranch dressing mix (such as Hidden Valley Ranch ®),cream cheese,Cheddar cheese, shredded,finely chopped pecans",https://www.allrecipes.com/recipe/219686/buttermilk-ranch-cheeseball/,/219686/,"sour cream,ranch dressing mix (such Hidden Valley Ranch ®),cream cheese,cheese,pecans"
5384,"16212,16391,7828,3853,20414","Brie cheese,ground curry powder,mango chutney,chopped cashews,French baguette, cut into 1/2 inch slices",https://www.allrecipes.com/recipe/17638/chutney-baked-brie/,/17638/,"Brie cheese,ground curry powder,mango chutney,cashews,French baguette"
5385,"2805,7842,4634,16421,1526,16404,16402,16396,16407","pinto beans, rinsed and drained,white vinegar,canned jalapeno pepper,salt,white sugar,paprika,onion powder,garlic powder,cayenne pepper",https://www.allrecipes.com/recipe/234081/pinto-bean-dip/,/234081/,"pinto beans,white vinegar,jalapeno pepper,salt,white sugar,paprika,onion powder,garlic powder,cayenne pepper"
5386,"11231,3478,1526,16386","whole berry cranberry sauce,club soda,white sugar,ground cinnamon",https://www.allrecipes.com/recipe/241622/sparkling-cranberry-dressing/,/241622/,"whole berry cranberry sauce,club soda,white sugar,ground cinnamon"
5387,"3717,2858,4342,9725,4343,5597,1525,16407","cilantro,peanut butter,garlic, minced,extra-virgin olive oil,minced fresh ginger,fish sauce,brown sugar,cayenne pepper",https://www.allrecipes.com/recipe/228663/thai-pesto/,/228663/,"cilantro,peanut butter,garlic,extra-virgin olive oil,fresh ginger,fish sauce,brown sugar,cayenne pepper"
5388,"16255,1526,20345,16319,16339","half-and-half cream,white sugar, divided,vanilla bean, halved lengthwise,egg yolks,unsalted butter",https://www.allrecipes.com/recipe/27133/creme-anglaise-ii/,/27133/,"half-and-half cream,white sugar,vanilla bean, lengthwise,egg yolks,butter"
5389,"6307,1526,5112,20551,27343,16396","olive oil,white sugar,lime juice,ground cumin,ground chipotle pepper, or to taste,garlic powder",https://www.allrecipes.com/recipe/256654/chipotle-lime-vinaigrette/,/256654/,"olive oil,white sugar,lime juice,ground cumin,ground chipotle pepper, or to taste,garlic powder"
5390,"18873,1526,7842,4342,16421,20735,6379,2496,16383,20244,16406,18710,18756","Dijon mustard,white sugar,white vinegar,garlic,salt,xanthan gum,vegetable oil,water,celery seed,red pepper flakes,cracked black pepper,dried tarragon,brown mustard seed",https://www.allrecipes.com/recipe/213602/creamy-tarragon-salad-dressing/,/213602/,"Dijon mustard,white sugar,white vinegar,garlic,salt,xanthan gum,vegetable oil,water,celery seed,pepper flakes,black pepper,tarragon,brown mustard seed"
5391,"3814,3767,4342,16159,6307,16421,16406","pine nuts,almonds,garlic,loosely packed fresh basil,olive oil, or more as needed,salt,ground black pepper",https://www.allrecipes.com/recipe/264232/homemade-best-o-pesto-ever/,/264232/,"pine nuts,almonds,garlic,loosely fresh basil,olive oil, or more,salt,ground black pepper"
5392,"4442,4342,16421,5107,6420","russet potatoes, peeled,garlic, peeled and crushed,salt,lemon juice,canola oil",https://www.allrecipes.com/recipe/232918/middle-eastern-garlic-sauce/,/232918/,"russet potatoes,garlic,salt,lemon juice,canola oil"
5393,"4147,22045,21236,4582,16215,4397","lean ground beef,McCormick® Chili Seasoning,McCormick® Ground Cinnamon,tomato sauce,shredded Cheddar cheese,chopped onion",https://www.allrecipes.com/recipe/256802/cincinnati-chili-dip/,/256802/,"lean ground beef,McCormick® Chili Seasoning,McCormick® Ground Cinnamon,tomato sauce,cheese,onion"
5394,"6294,4520,4405,4409,16421,16406","mayonnaise,frozen chopped spinach, thawed and drained,chopped green onion,chopped fresh parsley,salt,ground black pepper",https://www.allrecipes.com/recipe/220544/facemeltingly-good-spinach-dip/,/220544/,"mayonnaise,spinach,green onion,fresh parsley,salt,ground black pepper"
5395,"1525,16421,18805,16396,16422,2496","brown sugar,salt,mustard powder,garlic powder,cider vinegar,water, or as needed to cover",https://www.allrecipes.com/recipe/228998/easy-pork-brine/,/228998/,"brown sugar,salt,mustard powder,garlic powder,cider vinegar,water, or to cover"
5396,"28919,20324","RED GOLD® Petite Diced Tomatoes & Green Chilies,pasteurized prepared cheese product, cubed",https://www.allrecipes.com/recipe/240375/worlds-best-queso-dip/,/240375/,"GOLD® Petite Tomatoes & Green Chilies,cheese product"
5397,"2496,1533,19113,1527","warm water,light corn syrup,almond extract,confectioners' sugar, or more as needed",https://www.allrecipes.com/recipe/230296/glossy-royal-icing/,/230296/,"warm water,light corn syrup,almond extract,confectioners' sugar, or more"
5398,"6294,24865,1502","mayonnaise,hot Buffalo wing sauce (such as Frank's® REDHOT Buffalo Wing Sauce),honey",https://www.allrecipes.com/recipe/240343/creamy-buffalo-dipping-sauce/,/240343/,"mayonnaise,hot Buffalo wing sauce (such Frank's® REDHOT Buffalo Wing Sauce),honey"
5399,"16210,23452,4342,6294,16421","crumbled blue cheese,truffle oil,garlic, minced,mayonnaise,salt, or to taste",https://www.allrecipes.com/recipe/278047/easy-truffled-blue-cheese-sauce/,/278047/,"blue cheese,truffle oil,garlic,mayonnaise,salt, or to taste"
5401,"5015,2858,3743","bananas,peanut butter,chia seeds",https://www.allrecipes.com/recipe/237210/bananutter-chia-spread/,/237210/,"bananas,peanut butter,chia seeds"
5402,"2819,126,21796,16159,7835,6307,5107,24719,4342,16404,16407,16391","chickpeas, drained,artichoke hearts, drained,Greek yogurt,fresh basil,pickled jalapeno pepper slices,olive oil,lemon, juiced,hemp seeds,garlic,ground paprika,ground cayenne pepper,curry powder",https://www.allrecipes.com/recipe/256417/artichoke-jalapeno-hummus-dip/,/256417/,"chickpeas,artichoke hearts,Greek yogurt,fresh basil,pickled jalapeno pepper,olive oil,lemon,hemp seeds,garlic,ground paprika,ground cayenne pepper,curry powder"
5403,"20476,4572,4397,3717,4342,16421,16406","chipotle peppers in adobo sauce,tomatoes, chopped,onion, chopped,fresh cilantro, stems removed,garlic cloves,salt, or to taste,ground black pepper",https://www.allrecipes.com/recipe/278465/easy-chipotle-salsa/,/278465/,"chipotle peppers adobo sauce,tomatoes,onion,fresh cilantro, stems,garlic cloves,salt, or to taste,ground black pepper"
5404,"1536,6307,3686,4397,16422,4342,16404,16421","maple syrup,olive oil,ketchup,chopped onion,cider vinegar,chopped garlic,ground paprika,salt",https://www.allrecipes.com/recipe/276710/maple-vinaigrette/,/276710/,"maple syrup,olive oil,ketchup,onion,cider vinegar,garlic,ground paprika,salt"
5405,"16284,1526,2858,16424","skim milk,white sugar,natural peanut butter,vanilla extract",https://www.allrecipes.com/recipe/232866/peanut-butter-breakfast-syrup/,/232866/,"skim milk,white sugar,natural peanut butter,vanilla extract"
5406,"2882,3474,6309,4342,4343,3717","soy sauce,white wine,sesame oil,minced garlic,minced fresh ginger root,chopped fresh cilantro",https://www.allrecipes.com/recipe/49488/angelyns-marinade/,/49488/,"soy sauce,white wine,sesame oil,garlic,fresh ginger root,fresh cilantro"
5407,"11561,257,11444,4405,4342,5112,20476","light mayonnaise,light sour cream,dry ranch dressing mix,green onions, minced,garlic, minced,fresh lime juice,canned chipotle chile in adobo sauce, minced, or more to taste",https://www.allrecipes.com/recipe/219054/chipotle-ranch-dip/,/219054/,"light mayonnaise,light sour cream,dry ranch dressing mix,green onions,garlic,fresh lime juice,chipotle chile adobo sauce, or more to taste"
5408,"6294,4397,16391,7834,16427,16421,16406,7428,18805,3687,16404","mayonnaise,onion, grated,curry powder,pimento-stuffed green olives,capers,salt,pepper,Worcestershire sauce,dry mustard,dill pickle, chopped,paprika",https://www.allrecipes.com/recipe/210097/curried-veggie-dip/,/210097/,"mayonnaise,onion,curry powder,pimento-stuffed green olives,capers,salt,pepper,Worcestershire sauce,dry mustard,dill pickle,paprika"
5409,"2819,1417,1536,2496,3823,16424,16421","chickpeas, drained and rinsed,cocoa powder,maple syrup,water, or as needed,tahini,vanilla extract,salt",https://www.allrecipes.com/recipe/270198/chocolate-cake-batter-hummus/,/270198/,"chickpeas,cocoa powder,maple syrup,water, or,tahini,vanilla extract,salt"
5411,"1684,16421,6305,2496","all-purpose flour,salt,vegetable oil,water",https://www.allrecipes.com/recipe/228791/old-fashioned-flaky-pie-crust/,/228791/,"all-purpose flour,salt,vegetable oil,water"
5412,"4511,3853,16421,26902,18844,16406,5106,9725","frozen shelled edamame (green soybeans),cashews, or more to taste,salt, or as needed,green garlic (garlic scapes), cut into pieces,coriander,black pepper,lemon, finely zested and juiced,extra-virgin olive oil, or more as needed",https://www.allrecipes.com/recipe/265525/edamame-hummus-with-garlic-scapes/,/265525/,"edamame (green soybeans),cashews, or more to taste,salt, or,green garlic (garlic scapes),coriander,black pepper,lemon,extra-virgin olive oil, or more"
5413,"5225,1526,11137,18476","chopped fresh rhubarb,white sugar,crushed pineapple, drained,strawberry flavored Jell-O®",https://www.allrecipes.com/recipe/36356/easy-rhubarb-jam/,/36356/,"fresh rhubarb,white sugar,pineapple,strawberry Jell-O®"
5414,"7842,16157,5587,1526,16420,16317","white vinegar,butter,tomato soup,white sugar,prepared mustard,eggs",https://www.allrecipes.com/recipe/230189/tangy-mustard-sauce-for-ham/,/230189/,"white vinegar,butter,tomato soup,white sugar,mustard,eggs"
5415,"1526,18805,6305,16409,16421,7842,20749","white sugar,dry mustard powder,vegetable oil,poppy seeds,salt,white vinegar,onion juice",https://www.allrecipes.com/recipe/217169/poppyseed-salad-dressing/,/217169/,"white sugar,dry mustard powder,vegetable oil,poppy seeds,salt,white vinegar,onion juice"
5416,"5012,16261,16278,5107,18738,5592","avocados - peeled, pitted, and mashed,sour cream,milk,lemon juice,celery salt,hot pepper sauce, or to taste",https://www.allrecipes.com/recipe/241919/avocado-dressing-for-salads/,/241919/,"avocados -,sour cream,milk,lemon juice,celery salt,hot pepper sauce, or to taste"
5417,"16293,4399,16405,4623,16421,16396,10074,16408,16404,16393","dry buttermilk powder,dried minced onion,dried parsley,dried chives,salt, or to taste,garlic powder,dried celery flakes,white pepper,paprika,dried dill weed",https://www.allrecipes.com/recipe/214481/dry-buttermilk-ranch-mix/,/214481/,"dry buttermilk powder,onion,parsley,chives,salt, or to taste,garlic powder,celery flakes,white pepper,paprika,dill weed"
5418,"16159,6307,3814,7789,4342,16421,16406","fresh basil leaves,olive oil,pine nuts,nutritional yeast,garlic,salt,ground black pepper",https://www.allrecipes.com/recipe/263130/5-minute-vegan-pesto/,/263130/,"fresh basil leaves,olive oil,pine nuts,nutritional yeast,garlic,salt,ground black pepper"
5420,"10043,4397,4572,5107,4409,9725,18752,4342","fava beans, drained and rinsed,onion, chopped (Optional),tomato, chopped (Optional),large lemon, juiced,chopped fresh parsley,extra-virgin olive oil,sea salt (Optional),garlic, minced",https://www.allrecipes.com/recipe/237553/easy-fava-bean-salad/,/237553/,"fava beans,onion, (Optional),tomato, (Optional),large lemon,fresh parsley,extra-virgin olive oil,sea salt (Optional),garlic"
5421,"6294,6309,2882","mayonnaise,sesame oil,soy sauce",https://www.allrecipes.com/recipe/165837/super-easy-dip-for-artichokes-or-asparagus/,/165837/,"mayonnaise,sesame oil,soy sauce"
5422,"1527,16318,2496","confectioners' sugar,egg whites,water, or as needed",https://www.allrecipes.com/recipe/245386/soft-royal-icing/,/245386/,"confectioners' sugar,egg whites,water, or"
5424,"3752,4405,4342,3823,2882,1526,18888,16406","sesame seeds,green onions, chopped,garlic, minced,tahini,soy sauce,white sugar,red wine vinegar,freshly ground black pepper",https://www.allrecipes.com/recipe/48125/absolutely-ultimate-marinade/,/48125/,"sesame seeds,green onions,garlic,tahini,soy sauce,white sugar,wine vinegar,freshly ground black pepper"
5426,"16157,4397,2825,20324","butter,onion, chopped,black-eyed peas (such as Bush's®), drained,processed cheese (such as Velveeta®), cubed ",https://www.allrecipes.com/recipe/230529/new-years-black-eye-pea-dip/,/230529/,"butter,onion,black-eyed peas (such Bush's®),cheese (such Velveeta®)"
5427,"1525,3725,2882,5112,1502,18868,18888,6309,5597,20244","brown sugar,jalapeno pepper, diced,soy sauce,lime juice,honey,rice vinegar,red wine vinegar,sesame oil,fish sauce,red pepper flakes, or more to taste",https://www.allrecipes.com/recipe/244751/sandys-sweet-heat-asian-wing-sauce/,/244751/,"brown sugar,jalapeno pepper,soy sauce,lime juice,honey,rice vinegar,wine vinegar,sesame oil,fish sauce,pepper flakes, or more to taste"
