ingredientID,ingredients,recipeinfo
"6305,20269,4432,6294,18873,7428,20235,16157,2750,22004,22318,18740","vegetable oil,finely chopped red onion,finely chopped green bell pepper,mayonnaise,Dijon mustard,Worcestershire sauce,seafood seasoning (such as Old Bay®),butter, divided,salmon fillets, chopped,large shrimp - peeled, deveined, and cut into thirds,panko bread crumbs,garlic salt",https://www.allrecipes.com/recipe/218660/salmon-and-shrimp-cakes/
"16157,16223,1684,1525,3819,16157,16317,16424","sweet butter,cream cheese, softened,all-purpose flour,dark brown sugar,chopped walnuts,butter, melted,eggs,vanilla extract",https://www.allrecipes.com/recipe/230359/walnut-tassies/
"2362,2496,16317,1684","active dry yeast,water,cooking spray,egg,all-purpose flour",https://www.allrecipes.com/recipe/279497/40-minute-dinner-rolls/
"4537,4366,6307,21593","butternut squash - peeled, seeded, and cubed,leek, trimmed and cut into 1/2-inch slices,olive oil,salt and ground black pepper to taste,pork sage sausage (such as Jimmy Dean®)",https://www.allrecipes.com/recipe/255726/leeky-butternut-squash-with-sage-sausage/
"1526,1525,5140,2496,16386,5044","white sugar,brown sugar,orange juice,water,ground cinnamon,fresh or frozen cranberries",https://www.allrecipes.com/recipe/212475/delicious-cranberry-sauce/
"6307,5320,3474,5159,16386,16401,1525","olive oil,salt and black pepper to taste,boneless pork chops,Riesling wine,under ripe peaches, pitted, and cut into 12 wedges each,ground cinnamon,ground nutmeg,brown sugar",https://www.allrecipes.com/recipe/172626/pork-chops-with-a-riesling-peach-sauce/
"2882,6305,20205,2554","soy sauce,vegetable oil,bourbon whiskey,halibut",https://www.allrecipes.com/recipe/70715/easiest-ever-fish-marinade/
"16422,3686,1526,3690,4432,5107,4397,18805,16421,6307","cider vinegar,ketchup,white sugar,pimento peppers, drained and chopped,green bell pepper, chopped,lemon juice,chopped onion,mustard powder,salt,olive oil",https://www.allrecipes.com/recipe/233838/sweet-pepper-french-dressing/
"4442,16317,20269,3687,6294,18873,4302,16406","potatoes,eggs,diced red onion,diced dill pickles,mayonnaise,spicy mustard,chopped fresh chives,ground black pepper",https://www.allrecipes.com/recipe/231056/tangy-potato-salad/
"16157,18435,20205,18752,5981,18752","butter,miniature marshmallows,bourbon,sea salt,crispy rice cereal (such as Rice Krispies®),flaked sea salt (such as Maldon®)",https://www.allrecipes.com/recipe/239738/the-best-brown-butter-salted-rice-krispies-treats/
"16157,4397,16133,4207,4442,3725,16258,5592","butter,onion, chopped,chicken broth,fresh asparagus spears, trimmed and halved crosswise,Idaho potato, peeled and diced,jalapeno pepper, seeded and minced,heavy cream,salt and ground black pepper to taste,hot pepper sauce (such as Tabasco®), or to taste",https://www.allrecipes.com/recipe/220089/spicy-cream-of-asparagus-soup/
"21990,1636,16397,5140,1536","crushed pineapple in heavy syrup, drained with syrup reserved,cornstarch,ground ginger,orange juice,maple syrup",https://www.allrecipes.com/recipe/26969/spicy-pineapple-sauce/
"2958,8336,4343,4342,2642,6379","light soy sauce,Chinese rice wine,minced fresh ginger root,garlic, minced,tuna steaks (about 3/4 inch thick),vegetable oil",https://www.allrecipes.com/recipe/14502/grilled-tuna-teriyaki/
"1684,2329,16317,2496,18416,7313","all-purpose flour, or as needed,frozen puff pastry, thawed,egg,water,strawberry jam,guava paste, or as desired",https://www.allrecipes.com/recipe/261672/miami-guava-pastries-pastelitos/
"5159,17977,16157,1526,16424,16421,8954,16386","peaches, peeled and pitted,refrigerated crescent rolls,butter,white sugar,vanilla extract,salt,caffeinated citrus-flavored soda (such as Mountain Dew®),ground cinnamon",https://www.allrecipes.com/recipe/254384/decadent-ozark-peach-turnovers/
"4240,4314,5462,16215,16261,4292,4397,16665,16157,10863","French-cut green beans, drained,corn, drained,cream of celery soup,shredded Cheddar cheese,sour cream,diced celery (Optional),onion, chopped (Optional),buttery round crackers (such as Ritz®), finely crushed,butter, melted,slivered almonds (Optional)",https://www.allrecipes.com/recipe/261332/green-bean-and-corn-casserole/
"2496,2845,20881,4397,4292,16417,16396,16406,16421,5593","water,dried split peas,ham hock,onion, diced,celery, diced,dried thyme,garlic powder,ground black pepper,salt,hot pepper sauce (such as Tabasco®) (Optional)",https://www.allrecipes.com/recipe/246119/pressure-cooker-split-pea-soup/
"4556,18741","cooking spray,sweet potatoes,seasoned salt, or more to taste",https://www.allrecipes.com/recipe/254364/baked-sweet-potato-coins/
"29210,16157,16294,1338,3789,3810","gluten-free graham cracker crumbs,butter, melted,sweetened condensed milk,semisweet chocolate chips,shredded coconut,chopped pecans",https://www.allrecipes.com/recipe/261865/gluten-free-magic-cookie-bars/
"22004,6307,16404,18813","large shrimp, peeled and deveined,olive oil,ground paprika,parsley flakes",https://www.allrecipes.com/recipe/277910/electric-smoker-smoked-shrimp/
"28310,16421,1526,2496,16317","pre-cooked white cornmeal (such as P.A.N.®),salt,white sugar (Optional),hot water,vegetable oil for frying,eggs",https://www.allrecipes.com/recipe/262049/arepas-de-huevos/
"16157,4292,16414,16410,16133,2496,6311,17988,2684,16406","butter,chopped celery,dried sage,poultry seasoning,chicken broth,water,margarine,dry cornbread stuffing mix,oysters, drained and liquid reserved,ground black pepper",https://www.allrecipes.com/recipe/219430/quickest-oyster-dressing-ever/
"765,1632,1684,1526,7785,16421,16406,16317,16276,1502","unsalted butter,yellow cornmeal,all-purpose flour,white sugar,baking powder,salt,ground black pepper,eggs,whole milk,honey",https://www.allrecipes.com/recipe/278255/honey-pepper-cast-iron-skillet-cornbread/
"3103,4397,16317,5593,2112,16404,16405,16231,4784,4634","ground beef,onion, finely chopped,egg, beaten,hot pepper sauce (e.g. Tabasco™),dry bread crumbs,paprika,dried parsley,salt and pepper to taste,shredded Monterey Jack cheese,fresh red chile pepper, finely chopped,pickled jalapeno pepper, finely chopped",https://www.allrecipes.com/recipe/90413/hidden-secret-burgers/
"1631,16278,1684,7785,16421,1526,16317,6305","cornmeal,milk,all-purpose flour,baking powder,salt,white sugar,eggs,vegetable oil",https://www.allrecipes.com/recipe/16955/homesteader-cornbread/
"1526,16386,21785,16157,16278,16223,1442,13029,3507,10987","cooking spray,white sugar,ground cinnamon,flour tortillas, cut into quarters,melted butter, or as needed,milk,cream cheese, softened,instant vanilla pudding mix,frozen whipped topping, thawed,chocolate syrup, or as needed,maraschino cherries",https://www.allrecipes.com/recipe/232555/cinnamon-tortilla-surprise/
"18868,7812,5121,4996,4343,1502,5112","rice wine vinegar,raw sugar,ripe mangoes, peeled and chopped,fresh apricots, pitted and chopped,chopped fresh ginger root,honey,fresh lime juice",https://www.allrecipes.com/recipe/215117/mango-apricot-glaze/
"2377,1525,1526,16386,16397,16401,5161,2496,16157,16157,1526,16386","prepared pie pastries (such as Pillsbury®),brown sugar,white sugar,ground cinnamon,ginger,ground nutmeg, or to taste,peach slices, drained, liquid reserved,water,salted butter, melted,salted butter, cut into small pieces,white sugar,ground cinnamon",https://www.allrecipes.com/recipe/240467/anniebells-peach-cobbler/
"3103,4397,4342,2772,2795,4575,16385,3452,1661","ground beef,onions, chopped,garlic, minced,pork and beans,kidney beans,stewed tomatoes,chili powder,beer,salt and pepper to taste,uncooked rice",https://www.allrecipes.com/recipe/16188/camp-chili/
"18930,4175,20654,4397,3725,5159,4978","balsamic vinegar,pork cutlets, thinly sliced,fully cooked andouille sausages, diced,diced onion,chopped jalapeno,peaches, pitted and chopped into 1/4-inch pieces,diced apple,kitchen twine",https://www.allrecipes.com/recipe/255322/erics-grilled-pork-on-pork-rollatini/
"1684,2359,1526,16319,16318,3478,16424,20191,20184,20185","all-purpose flour,baking soda,white sugar,egg yolks,egg whites,soda water,vanilla extract,yellow food coloring, or as needed,green food coloring, or as needed,red food coloring, or as needed",https://www.allrecipes.com/recipe/264499/steamed-rainbow-cupcakes/
"1650,2496,6305,6494,5163,4254,2496","uncooked long grain white rice,water,vegetable oil,skinless, boneless chicken breast halves,salt and pepper to taste,peaches in light syrup, diced, syrup reserved,frozen broccoli florets,boiling water",https://www.allrecipes.com/recipe/62106/peachy-broccoli-chicken/
"4442,16347,16339","potatoes, peeled and cubed,water to cover,evaporated milk,unsalted butter,salt and pepper to taste",https://www.allrecipes.com/recipe/17876/plain-potato-soup/
"16420,7842,18930,2496,1526,16385,16407,16406,3686,2882","prepared yellow mustard,white vinegar,balsamic vinegar,water,white sugar,chili powder,cayenne pepper,ground black pepper,ketchup,soy sauce",https://www.allrecipes.com/recipe/244769/carolina-style-mustard-bbq-sauce/
"2496,16157,2114,4339,16238,6294,16317","cooking spray,water,butter,herb-seasoning stuffing mix (such as Kraft® Stove Top®),eggplant, halved lengthwise,grated Parmesan cheese,mayonnaise,egg, beaten,paprika to taste",https://www.allrecipes.com/recipe/244210/savory-stuffed-eggplant/
"6307,4397,4286,13968,4343,18752","olive oil,chopped onion,cauliflower, cut into florets,chicken stock,fresh ginger, chopped,sea salt,ground black pepper to taste",https://www.allrecipes.com/recipe/229373/easy-cauliflower-soup-with-fresh-ginger/
"4397,4786,3698,20355,6307,20245,16421,16406,5838,18060,16241","onions,red bell pepper, thinly sliced,yellow bell pepper, thinly sliced,orange bell pepper, thinly sliced,olive oil,Italian seasoning,salt,ground black pepper,sweet Italian sausage links,lightly toasted buns,provolone cheese",https://www.allrecipes.com/recipe/279528/air-fryer-italian-sausages-peppers-and-onions/
"20884,5022,2150,16157","strawberry pie filling,frozen blueberries,white cake mix (such as Betty Crocker® Super Moist Vanilla),butter, melted",https://www.allrecipes.com/recipe/273900/red-white-and-blue-dump-cake/
"4252,16157,16221,16317,16278,1632,2359,16421","broccoli florets,butter, melted,low-fat cottage cheese,egg, lightly beaten,milk,cornmeal,baking soda,salt",https://www.allrecipes.com/recipe/169666/broccolified-cornbread/
"6307,4397,23052,4575,16169,3686,2871,4383,16377,4342","olive oil,onion, chopped,brown lentils,stewed tomatoes, cut small,barbeque sauce,ketchup,mild miso paste,dried shiitake mushrooms, cut small,ground allspice,garlic, minced, or more to taste",https://www.allrecipes.com/recipe/253162/vegetarian-sloppy-joe/
"5375,6494,27977,6307,7434,16225","bacon, cut into 1/4-inch pieces,ground black pepper to taste,boneless, skinless chicken breast, cut into 1/2-inch pieces,flatbread pizza crust,olive oil,pesto,crumbled feta cheese",https://www.allrecipes.com/recipe/273816/chicken-bacon-pesto-pizza/
"4279,6294,4397,10923,16421,16406,2112,16157","carrots, cut into matchsticks ,mayonnaise,grated onion,freshly ground horseradish,salt (scant),ground black pepper (scant),dry seasoned bread crumbs,melted butter",https://www.allrecipes.com/recipe/277659/moms-zesty-carrots-with-horseradish/
"6378,1660,3795,2496,22056,16421,3792,5121","grapeseed oil,sweet rice,coconut milk,water,palm sugar, or more to taste,salt,unsweetened coconut cream (Optional),mangoes - peeled, seeded, and diced",https://www.allrecipes.com/recipe/236476/mango-with-sticky-coconut-rice-kao-niaw/
"9725,1644,16133,2882,4343,4342,4405","extra-virgin olive oil,quinoa,chicken broth,soy sauce,minced fresh ginger root,garlic, minced,green onions, chopped",https://www.allrecipes.com/recipe/199598/quinoa-with-asian-flavors/
"1701,16323,4292,4421,97,16420,1526,7842,16383,16421","elbow macaroni,hard-cooked eggs, chopped,celery, minced,frozen peas, thawed,low fat mayonnaise (such as Hellmann's® Low Fat),prepared yellow mustard,white sugar,white vinegar,celery seed,salt",https://www.allrecipes.com/recipe/222215/lower-fat-amish-macaroni-salad/
"20654,4397,4292,4786,18723,16414,22005,16278,5766,16157,16238,4342","andouille sausage, diced,onion, diced,diced celery,diced red bell pepper,Cajun seasoning,dried sage,raw shrimp, peeled and deveined ,milk,dry Alfredo sauce mix (such as Knorr®),butter,freshly grated Parmesan cheese,minced garlic, divided",https://www.allrecipes.com/recipe/246764/cajun-shrimp-alfredo/
"16159,16243,1684,16238,16319,16401,16408,18752,5107","fresh basil, stems removed,ricotta cheese,all-purpose flour, divided,freshly grated Parmigiano-Reggiano ,egg yolks, lightly beaten,freshly grated nutmeg,freshly ground white pepper,sea salt, or more to taste,lemon, juiced (Optional)",https://www.allrecipes.com/recipe/246702/gnudi-ricotta-gnocchi/
"3103,4378,4397,4342,20245,16421,16406","ground beef,mushrooms, chopped, or more to taste,onion, chopped,garlic, minced,Italian seasoning,salt,ground black pepper,cooking spray",https://www.allrecipes.com/recipe/258947/mushroom-beef-burgers/
"16317,6294,18873,16421,16406,16407","eggs,mayonnaise,prepared Dijon-style mustard,salt,ground black pepper,ground cayenne pepper",https://www.allrecipes.com/recipe/33472/cajun-deviled-eggs/
"6527,28552,2496,20270,2819,18779","boneless chicken thighs,Hatch chile peppers,water, divided,white onion, diced,garbanzo beans (chickpeas), drained,white chicken chili seasoning mix (such as McCormick®)",https://www.allrecipes.com/recipe/255482/grilled-chicken-hatch-chile-chili/
"3701,3723,4397,4342,16421","tomatillos, husked and rinsed ,serrano chile peppers, sliced,onion, sliced,chopped garlic,salt, or to taste",https://www.allrecipes.com/recipe/197065/green-hot-sauce-salsa-verde/
"467,1542,16261,16424","whipped cream cheese,marshmallow creme,sour cream,vanilla extract",https://www.allrecipes.com/recipe/233378/andres-easy-fruit-dip/
"20312,5803,10498,21429,21305,27674,21368","ziti pasta, uncooked,marinara sauce,diced tomatoes, undrained,PHILADELPHIA Cream Cheese, cubed,BREAKSTONE'S or KNUDSEN Sour Cream,KRAFT Shredded Mozzarella Cheese with a TOUCH OF PHILADELPHIA,KRAFT Grated Parmesan Cheese",https://www.allrecipes.com/recipe/219845/creamy-baked-ziti/
"16157,6494,4397,4442,4725,4419,4314,16278,2496","butter,skinless, boneless chicken breast halves - diced,onion, diced,potatoes, diced,carrots, drained,peas, drained,corn, drained,milk,water, or as needed,hot pepper sauce to taste,salt to taste,ground black pepper to taste",https://www.allrecipes.com/recipe/78171/chicken-and-potato-soup/
"1526,2858,16424,16421,1684,1416,6420,2879","white sugar,peanut butter,vanilla extract,salt,all-purpose flour,cocoa powder,canola oil,soy milk",https://www.allrecipes.com/recipe/240420/vegan-peanut-butter-brownies/
"16157,5838,3704,16133,10041,16423,34832,9725","butter,mild Italian sausage, casings removed,fennel, finely chopped,chicken broth, divided,cannellini beans, rinsed and drained, divided,minced fresh thyme,truffle salt,extra-virgin olive oil, for drizzling (Optional)",https://www.allrecipes.com/recipe/278462/creamy-cannellini-soup/
"5861,16215,16246,4405,16317,4457,16258","cooking spray,bulk sausage,shredded Cheddar cheese,shredded Swiss cheese,chopped green onion (Optional),eggs,instant potato flakes,heavy whipping cream,salt and ground black pepper to taste",https://www.allrecipes.com/recipe/229558/mini-quiches-crustless/
"5869,126,10895,4380,16317,16278,4405,4342,18681,16402,16421,16238,16234","diced salami,artichoke hearts, drained and chopped,chopped cherry tomatoes,sliced mushrooms, drained,eggs,milk,green onions, chopped,garlic, minced,dried basil,onion powder,salt,ground black pepper to taste,grated Parmesan cheese,shredded mozzarella cheese",https://www.allrecipes.com/recipe/228687/italian-frittata/
"16157,16347,1526,3810,16157,16424,19113","butter, or as needed,evaporated milk,white sugar,pecans,butter,vanilla extract,almond extract",https://www.allrecipes.com/recipe/232253/teedees-pecan-candy/
"1701,3103,4397,4292,10538,10498,4582,1526,16404,16403,16381,16407,16421","uncooked elbow macaroni,ground beef,diced onion,sliced celery,minced garlic,diced tomatoes,tomato sauce,sugar,paprika,dried oregano,caraway seed,cayenne pepper, or to taste,salt",https://www.allrecipes.com/recipe/77132/moms-goulash-in-the-microwave/
"16157,4366,4292,4342,20318,20508,2496,16258,16421","salted butter,leeks (white and pale green parts only), chopped,celery, chopped,garlic, minced,Yukon Gold potatoes, peeled and cubed,no-salt-added vegetable broth,water,heavy cream, or to taste,salt, or to taste",https://www.allrecipes.com/recipe/279687/leek-and-potato-soup/
"1684,1526,16421,16319,16157,5110,4994,16386,16387","sifted all-purpose flour,white sugar,salt,egg yolks,butter, softened,lemon, zest grated,applesauce,ground cinnamon,ground cloves",https://www.allrecipes.com/recipe/220471/irish-apple-cake/
"1526,6305,16317,16424,1684,16386,2359,2356,4529,4978","cooking spray,white sugar,oil,eggs,vanilla extract,all-purpose flour,ground cinnamon, or more to taste,baking soda,baking powder,shredded zucchini,shredded apple",https://www.allrecipes.com/recipe/238979/apple-cinnamon-zucchini-muffins/
"1685,1416,16421,1526,2496,16317,28563,16424","self-rising flour,unsweetened cocoa powder,salt,white sugar,water,eggs,vanilla Greek yogurt,vanilla extract",https://www.allrecipes.com/recipe/262689/greek-yogurt-chocolate-cake/
"2329,16278,16317,4520,16246,5267,4572","frozen puff pastry, thawed,milk,eggs,frozen chopped spinach, thawed and drained,salt and ground black pepper to taste,shredded Swiss cheese,chopped cooked ham,tomato, sliced (Optional)",https://www.allrecipes.com/recipe/239637/easy-english-quiche-lorraine/
"17673,16157,3732,4409,16258,4405,16238","linguine pasta,butter,oyster mushrooms, chopped,chopped fresh parsley,salt and ground black pepper to taste,heavy whipping cream,green onions, chopped,Parmesan cheese",https://www.allrecipes.com/recipe/247435/oyster-mushroom-pasta/
"4537,6307,16404,4342,16423","butternut squash - peeled, seeded, and cut into strips,olive oil,paprika,garlic, minced, or more to taste,fresh thyme, leaves stripped, or more to taste,salt to taste",https://www.allrecipes.com/recipe/235550/charlottes-butternut-squash-fries/
"1684,2362,1526,16278,2496,16421,1525,1526,3819,3752,16386,6311","all-purpose flour,instant dry yeast,white sugar,milk,water,salt,packed brown sugar,white sugar,finely chopped walnuts,black sesame seeds, ground,ground cinnamon,margarine, or as needed",https://www.allrecipes.com/recipe/244541/hotteok/
"4529,20453,4342,16159,6307,18888,16421,2899","zucchini,Roma tomatoes, chopped,garlic, minced,chopped fresh basil, or to taste,olive oil,red wine vinegar,salt and ground black pepper to taste,hummus, or as needed",https://www.allrecipes.com/recipe/280515/vegan-zucchini-boats/
"5159,2496,1526,16386,16401,16157,19077,2496,1525","diced fresh peaches,water,white sugar,ground cinnamon,ground nutmeg,butter, cut into small pieces,refrigerated reduced-fat crescent roll dough,water, or as needed,brown sugar, or to taste",https://www.allrecipes.com/recipe/233434/perfect-individual-peach-cobblers/
"4254,6311,1684,16133,16258,3474,6598,16231","frozen broccoli spears,margarine,all-purpose flour,salt and ground black pepper to taste,chicken broth,heavy whipping cream,white wine,cooked turkey breast, sliced ,shredded Monterey Jack cheese",https://www.allrecipes.com/recipe/245394/turkey-divan/
"1684,2359,2356,16421,5015,1525,25209,16317,4994,1525,1684,16386,4994","all-purpose flour,baking soda,baking powder,salt,very ripe bananas, mashed,packed brown sugar,agave syrup,egg, beaten,unsweetened applesauce,packed brown sugar,all-purpose flour,ground cinnamon,unsweetened applesauce",https://www.allrecipes.com/recipe/228432/lighter-banana-crumb-muffins/
"16157,20316,4397,16317,6818,22818,16360,5012,5588,16260","butter, divided,diced red potatoes,chopped onion,eggs, beaten,salt and ground black pepper to taste,whole wheat tortillas,cooked and crumbled turkey bacon,shredded low-fat Cheddar cheese,avocado, thinly sliced,salsa, or as needed,reduced-fat sour cream, or as needed",https://www.allrecipes.com/recipe/237463/flannerys-bacon-avocado-burritos/
"2819,2858,1416,1536,5051,2879,16424,16386","chickpeas, drained and rinsed,unsweetened peanut butter,unsweetened cocoa powder,maple syrup,Medjool dates,unsweetened soy milk, or more as needed,vanilla extract,cinnamon",https://www.allrecipes.com/recipe/269250/peanut-butter-chocolate-hummus/
"2678,4397,3474,16406,2112,4409,4342,6305,5107","large mussels,onion, chopped,dry white wine,freshly ground black pepper,dry bread crumbs,chopped fresh parsley,garlic, minced,vegetable oil,freshly squeezed lemon juice",https://www.allrecipes.com/recipe/279867/mussels-au-gratin/
"5135,1684,1526,6379,2359,16421","orange, peeled,all-purpose flour,white sugar,vegetable oil,baking soda,salt",https://www.allrecipes.com/recipe/231619/orange-vegan-cake/
"2900,1636,1684,25907,16396,16407,2879,6420,5592,6311","extra-firm tofu, drained,cornstarch,all-purpose flour,vegetarian chicken-flavored bouillon granules,garlic powder,cayenne pepper,unsweetened soy milk,canola oil,cayenne pepper hot sauce (Optional),margarine, melted",https://www.allrecipes.com/recipe/262353/buffalo-tofu-wings/
"18930,16133,1526,4342,20245,6494,6307","balsamic vinegar,chicken broth,white sugar,garlic, or more to taste, crushed,Italian seasoning,skinless, boneless chicken breasts,olive oil",https://www.allrecipes.com/recipe/276157/skillet-balsamic-glazed-chicken/
"16157,26902,4663,4343,4279,20551,16386,23274","salted butter,garlic scapes, diced,shallot, diced,minced fresh ginger root,diced carrots,ground cumin,ground cinnamon,salt and ground black pepper to taste,vegetable broth",https://www.allrecipes.com/recipe/274254/carrot-soup-with-garlic-scapes/
"6305,4397,5839,1618,4556,4342,16412,13974","vegetable oil,onion, finely chopped,kielbasa sausage, sliced,pearl barley, rinsed,sweet potato, peeled and cut into 1/4-inch cubes,garlic, minced,dried rosemary,beef stock",https://www.allrecipes.com/recipe/278117/instant-pot-barley-risotto-with-sweet-potato-and-sausage/
"20726,6307,4397,4342,4572,4378,4516,20244,16225","penne pasta,olive oil,chopped onion,garlic, minced,chopped tomatoes,sliced fresh mushrooms,spinach leaves, packed,salt and pepper to taste,red pepper flakes,feta cheese, crumbled",https://www.allrecipes.com/recipe/19591/sukis-spinach-and-feta-pasta/
"5861,16157,4397,4342,2496,4808,1525,16414,16421,16276","bulk pork sausage,butter,onions, diced,garlic, minced,water,pumpkin puree,packed brown sugar,dried sage,salt, or to taste,whole milk",https://www.allrecipes.com/recipe/274477/pumpkin-sausage-and-sage-soup/
"16157,5981,1684,20862,21025","butter, melted,crispy rice cereal, coarsely crushed,all-purpose flour,salt-free seasoning blend,boneless, skinless chicken breast tenders",https://www.allrecipes.com/recipe/84845/crispy-chicken-strips/
"4147,26852,16385,1701","lean ground beef,RAGÚ® Old World Style® Traditional Sauce,chili powder,elbow macaroni, cooked and drained",https://www.allrecipes.com/recipe/236363/ragu-family-favorite-chili-mac/
"3704,16157,6307,4405,23274,4442,2496","fennel - trimmed, quartered, and cored,butter,olive oil,spring onions, sliced,vegetable stock, divided,potato, peeled and cubed,water, or as needed (Optional),ground black pepper to taste",https://www.allrecipes.com/recipe/222703/fennel-and-potato-soup/
"2150,16317,6379,16294,8609,6311","cooking spray,white cake mix,eggs,vegetable oil,sweetened condensed milk,semisweet chocolate chips,margarine",https://www.allrecipes.com/recipe/261860/easy-chocolate-cookie-bars-with-cake-mix/
"6305,4397,4292,4432,4311,1640,1644,16421,16124","vegetable oil,onion, chopped,celery, chopped,chopped bell pepper,corn kernels,millet,quinoa,salt,low-sodium chicken stock",https://www.allrecipes.com/recipe/234223/baked-grains-pilaf/
"4314,4572,5012,20270,3725,3717,6307,5111","whole kernel corn, drained,tomatoes, diced,avocado, diced,white onion, diced,jalapeno pepper, or more to taste, seeded and diced,chopped fresh cilantro,olive oil,lime, juiced,salt and ground black pepper to taste",https://www.allrecipes.com/recipe/238061/corn-salad-with-lime-vinaigrette/
"4978,1665,1526,16386,1525,16157,1665,28961,28962","chopped apples,rice flour,white sugar,ground cinnamon,brown sugar,butter, softened,rice flour,quinoa flakes,rice flakes",https://www.allrecipes.com/recipe/241176/gluten-free-apple-crisp/
"4279,4410,4589,16157,16258,16401,16407","carrots, peeled and chopped,parsnips, peeled and chopped,turnips, peeled and chopped,butter,heavy whipping cream,ground nutmeg,cayenne pepper,salt and ground black pepper to taste",https://www.allrecipes.com/recipe/230772/trio-of-mashed-roots-parsnip-turnip-and-carrot/
"7cc933076a87f7f7a84f42336247d117,24383,6307,28039,16421,4409","nonstick aluminum foil,small creamer potatoes (such as The Little Potato Company® dynamic duo potatoes),olive oil,za'atar seasoning,salt,chopped fresh parsley",https://www.allrecipes.com/recipe/274622/roasted-zaatar-potatoes/
"20482,1684,6494,3474,5106,16157,16427,5106","olive oil,all-purpose flour, or more if needed,skinless, boneless chicken breast halves,salt to taste,white wine,lemon, juiced,unsalted butter, softened,drained capers,lemon, cut into wedges",https://www.allrecipes.com/recipe/218099/lemony-chicken/
"23274,4520,2795,20443,2779,2787,2805,6305,16396","vegetable broth,frozen chopped spinach,dark red kidney beans, drained and rinsed,light red kidney beans, drained and rinsed,black beans, with liquid,great Northern beans, with liquid,pinto beans, with liquid,vegetable oil,garlic powder,salt to taste,black pepper to taste",https://www.allrecipes.com/recipe/89682/beans-and-greens/
"5375,4397,4432,4267","bacon, diced,onions, chopped,diced bell pepper,cabbage, chopped",https://www.allrecipes.com/recipe/235987/fried-cabbage/
"34875,34878,4520,10896,16234,16238,4342,16421,2073","Shamrock Farms® Premium Sour Cream,Shamrock Farms® Heavy Whipping Cream,frozen chopped spinach, thawed and well drained,marinated artichoke hearts, drained and coarsely chopped,shredded mozzarella cheese,grated Parmesan cheese,garlic, minced, or more to taste,salt,French bread, sliced",https://www.allrecipes.com/recipe/262412/absolutely-wonderful-cheesy-creamy-spinach-artichoke-dip/
"4286,16215,16238,16317,16407,16421,16157","cauliflower, cut into florets,shredded Cheddar cheese,grated Parmesan cheese,large eggs, beaten,cayenne pepper, or to taste,salt, or to taste,butter",https://www.allrecipes.com/recipe/240254/scrambled-cauliflower-low-carb/
"6d524b0cf154936052a9c48bd6761d37,6007,5975,9649,20457,16157,5592,11444,16383","aluminum foil,nonstick cooking spray,crispy rice cereal squares (such as Rice Chex®),crispy corn cereal squares (such as Corn Chex®),hot and spicy cheese-flavored crackers (such as Cheez-Its®),Buffalo-flavored pretzel pieces,butter, melted,hot sauce (such as Frank's® RedHot®),dry ranch dressing mix,celery seed",https://www.allrecipes.com/recipe/277876/gabes-buffalo-ranch-snack-mix/
"16339,1336,20645,1684,1526,16317,16424","unsalted butter,unsweetened chocolate, chopped,chai tea bags,all-purpose flour, sifted,white sugar,eggs,vanilla extract",https://www.allrecipes.com/recipe/229564/grownup-chai-chocolate-cupcakes/
"16157,1526,16317,16424,4529,1684,2356,16386,16421,3789,3819,1338,5219","butter,white sugar,large eggs,vanilla extract,grated zucchini,all-purpose flour,baking powder,ground cinnamon,salt,flaked coconut,chopped walnuts,chocolate chips,raisins",https://www.allrecipes.com/recipe/232091/quick-zucchini-cookies/
"2656,126,4786,16223,16238,4405,1684,16396,17791","lump crabmeat,canned artichoke hearts, drained and chopped,red bell pepper, finely chopped,cream cheese, softened,grated Parmesan cheese,green onions, finely chopped,all-purpose flour,garlic powder, or to taste,ground black pepper to taste,frozen tart shells, thawed",https://www.allrecipes.com/recipe/220665/crab-and-artichoke-tarts/
"1684,16278,16317,16157,1526,2356,16421","all-purpose flour,milk,egg,butter, melted,white sugar,baking powder,salt",https://www.allrecipes.com/recipe/265294/homemade-pancakes/
"20318,7842,21820","Yukon Gold potato,distilled white vinegar,light vegetable oil,salt and ground black pepper to taste",https://www.allrecipes.com/recipe/279510/air-fryer-salt-and-vinegar-fries-for-one/
"5824,5375,16157,1525","hot dogs, cut in quarters crosswise,bacon, cut in quarters crosswise,butter,brown sugar",https://www.allrecipes.com/recipe/222855/brown-sugar-bacon-wrapped-weenies/
"10104,4572,4397,7822,16403,5135,5111,3686,5592,16422","fresh shiitake mushrooms,tomato, chopped,onion, chopped,pitted green olives, chopped,dried oregano,orange, juiced,lime, juiced,ketchup,Mexican-style hot sauce (such as Cholula®), or to taste,apple cider vinegar,salt to taste",https://www.allrecipes.com/recipe/262597/shiitake-mushroom-ceviche/
"5861,4397,4577,16223,16261,20244","ground pork sausage,chopped onions,diced tomatoes with green chile peppers, drained,cream cheese,sour cream,crushed red pepper",https://www.allrecipes.com/recipe/24250/hot-sausage-dip/
"4529,6307,6309,3752,16238,16407,18740","zucchini, quartered and cut into 1/2-inch slices,olive oil,sesame oil,sesame seeds,Parmesan cheese,cayenne pepper,garlic salt",https://www.allrecipes.com/recipe/74909/sesame-parmesan-zucchini/
